SELECT date, ordering, pref_label::varchar(20),
       birthyear, extract(year from date) - birthyear AS age
FROM registers
JOIN register_plays ON (register_id = registers.id)
JOIN play_person USING (play_id)
JOIN person ON (person_id = person.id)
ORDER BY date
    date    | ordering |      pref_label      | birthyear | age 
 1779-08-23 |        1 | La Motte (Antoine Ho |           |    
 1779-08-24 |        1 | Regnard (Jean-Franço |      1655 | 124
 1779-08-24 |        2 | Legrand (Marc-Antoin |      1673 | 106
 1779-08-25 |        1 | François-Marie Aroue |      1694 |  85
 1779-08-25 |        2 | Barthe (Nicolas-Thom |      1736 |  43
 1779-08-26 |        2 | Destouches           |      1680 |  99
 1779-08-26 |        1 | La Chaussée (Pierre- |      1692 |  87
 1779-08-27 |        2 | Du Fresny (Charles)  |      1648 | 131
 1779-08-27 |        1 | La Noue (Jean-Baptis |           |    
 1779-08-28 |        1 | Regnard (Jean-Franço |      1655 | 124
 1779-08-28 |        2 | Fagan (Barthélemy-Ch |      1702 |  77
 1779-08-29 |        2 | Chamfort (Sébastien- |      1741 |  38
 1779-08-29 |        1 | La Chaussée (Pierre- |      1692 |  87
 1779-08-30 |        2 | Chamfort (Sébastien- |      1741 |  38
 1779-08-30 |        1 | François-Marie Aroue |      1694 |  85
 1779-08-31 |        2 | Hauteroche (Noël Leb |           |    
 1779-08-31 |        1 | Jean-Baptiste Poquel |      1622 | 157
 1779-09-01 |        2 | Fagan (Barthélemy-Ch |      1702 |  77
 1779-09-01 |        1 | François-Marie Aroue |      1694 |  85
 1779-09-02 |        2 | Poisson (Philippe)   |      1682 |  97
 1779-09-02 |        1 | Jean-Baptiste Poquel |      1622 | 157
 1779-09-03 |        2 | Lesage (Alain-René)  |      1668 | 111
 1779-09-03 |        1 | Beaumarchais (Pierre |      1732 |  47
 1779-09-04 |        2 | Florent Carton dit D |      1661 | 118
 1779-09-04 |        1 | Belloy (Pierre Laure |      1727 |  52
 1779-09-05 |        1 | Diderot (Denis)      |      1713 |  66
 1779-09-05 |        2 | Cahusac (Louis de)   |      1706 |  73
 1779-09-06 |        2 | Boissy (Louis de)    |      1694 |  85
 1779-09-06 |        1 | Beaumarchais (Pierre |      1732 |  47
 1779-09-07 |        2 | Collé (Charles)      |      1709 |  70
 1779-09-07 |        1 | Corneille (Thomas)   |      1625 | 154
 1779-09-09 |        2 | Florent Carton dit D |      1661 | 118
 1779-09-09 |        1 | Belloy (Pierre Laure |      1727 |  52
 1779-09-10 |        1 | Regnard (Jean-Franço |      1655 | 124
 1779-09-10 |        2 | Poisson (Philippe)   |      1682 |  97
 1779-09-11 |        2 | La Font (Joseph de)  |      1686 |  93
 1779-09-11 |        1 | Le Franc de Pompigna |      1709 |  70
 1779-09-12 |        2 | La Chapelle (Jean de |      1651 | 128
 1779-09-12 |        1 | Saurin (Bernard-Jose |      1706 |  73
 1779-09-13 |        2 | Du Fresny (Charles)  |      1648 | 131
 1779-09-13 |        1 | Jean Racine          |      1639 | 140
 1779-09-14 |        1 | Regnard (Jean-Franço |      1655 | 124
 1779-09-14 |        2 | Florent Carton dit D |      1661 | 118
 1779-09-15 |        2 | La Fontaine (Jean de |      1621 | 158
 1779-09-15 |        1 | Guimond de La Touche |      1723 |  56
 1779-09-16 |        1 | Jean-Baptiste Poquel |      1622 | 157
 1779-09-16 |        2 | Regnard (Jean-Franço |      1655 | 124
 1779-09-17 |        2 | Legrand (Marc-Antoin |      1673 | 106
 1779-09-17 |        1 | La Chaussée (Pierre- |      1692 |  87
 1779-09-18 |        2 | Rochon de Chabannes  |      1730 |  49
 1779-09-18 |        1 | Corneille (Pierre)   |      1606 | 173
 1779-09-19 |        2 | Florent Carton dit D |      1661 | 118
 1779-09-19 |        1 | François-Marie Aroue |      1694 |  85
 1779-09-20 |        2 | Du Fresny (Charles)  |      1648 | 131
 1779-09-20 |        1 | Belloy (Pierre Laure |      1727 |  52
 1779-09-21 |        2 | Florent Carton dit D |      1661 | 118
 1779-09-21 |        1 | Jean-Baptiste Poquel |      1622 | 157
 1779-09-22 |        2 | Boissy (Louis de)    |      1694 |  85
 1779-09-22 |        1 | Le Franc de Pompigna |      1709 |  70
 1779-09-23 |        1 | Quinault (Philippe)  |      1635 | 144
 1779-09-23 |        2 | Jean-Baptiste Poquel |      1622 | 157
 1779-09-24 |        2 | Vaure (Jacques du)   |           |    
 1779-09-24 |        1 | La Noue (Jean-Baptis |           |    
 1779-09-25 |        2 | Rochon de Chabannes  |      1730 |  49
 1779-09-25 |        1 | Belloy (Pierre Laure |      1727 |  52
 1779-09-26 |        2 | Chamfort (Sébastien- |      1741 |  38
 1779-09-26 |        1 | Jean-Baptiste Poquel |      1622 | 157
 1779-09-27 |        2 | Dorat (Claude-Joseph |      1734 |  45
 1779-09-27 |        1 | Le Mierre (Antoine-M |      1723 |  56
 1779-09-28 |        2 | Champmeslé (Charles  |           |    
 1779-09-28 |        2 | La Fontaine (Jean de |      1621 | 158
 1779-09-28 |        1 | Du Fresny (Charles)  |      1648 | 131
 1779-09-29 |        2 | Desmahis (Joseph-Fra |      1722 |  57
 1779-09-29 |        1 | Jean Racine          |      1639 | 140
 1779-09-30 |        2 | Florent Carton dit D |      1661 | 118
 1779-09-30 |        1 | Brueys (David-August |      1640 | 139
 1779-10-01 |        2 | Destouches           |      1680 |  99
 1779-10-01 |        1 | Crébillon (Prosper J |      1674 | 105
 1779-10-02 |        2 | Florent Carton dit D |      1661 | 118
 1779-10-02 |        1 | Dorat (Claude-Joseph |      1734 |  45
 1779-10-03 |        2 | Jean-Baptiste Poquel |      1622 | 157
 1779-10-03 |        1 | Jean-Baptiste Poquel |      1622 | 157
 1779-10-04 |        2 | Lesage (Alain-René)  |      1668 | 111
 1779-10-04 |        1 | Dorat (Claude-Joseph |      1734 |  45
 1779-10-05 |        2 | La Font (Joseph de)  |      1686 |  93
 1779-10-05 |        1 | Regnard (Jean-Franço |      1655 | 124
 1779-10-06 |        1 | Dorat (Claude-Joseph |      1734 |  45
 1779-10-06 |        2 | Legrand (Marc-Antoin |      1673 | 106
 1779-10-07 |        1 | Sedaine (Michel-Jean |      1719 |  60
 1779-10-07 |        2 | Boissy (Louis de)    |      1694 |  85
 1779-10-08 |        2 | Boissy (Louis de)    |      1694 |  85
 1779-10-08 |        1 | Destouches           |      1680 |  99
 1779-10-09 |        2 | Pont-de-Veyle (Antoi |           |    
 1779-10-09 |        1 | Dorat (Claude-Joseph |      1734 |  45
 1779-10-10 |        2 | Jean-Baptiste Poquel |      1622 | 157
 1779-10-10 |        1 | Jean-Baptiste Poquel |      1622 | 157
 1779-10-11 |        2 | Fagan (Barthélemy-Ch |      1702 |  77
 1779-10-11 |        1 | Dorat (Claude-Joseph |      1734 |  45
 1779-10-12 |        1 | Regnard (Jean-Franço |      1655 | 124
 1779-10-12 |        2 | Jean-Baptiste Poquel |      1622 | 157
 1779-10-13 |        2 | Legrand (Marc-Antoin |      1673 | 106
 1779-10-13 |        1 | Dorat (Claude-Joseph |      1734 |  45
 1779-10-14 |        2 | Chamfort (Sébastien- |      1741 |  38
 1779-10-14 |        1 | Corneille (Pierre)   |      1606 | 173
 1779-10-15 |        1 | Jean Racine          |      1639 | 140
 1779-10-15 |        2 | Rousseau (Jean-Jacqu |      1712 |  67
 1779-10-16 |        2 | Destouches           |      1680 |  99
 1779-10-16 |        1 | Dorat (Claude-Joseph |      1734 |  45
 1779-10-17 |        1 | Corneille (Thomas)   |      1625 | 154
 1779-10-17 |        2 | Florent Carton dit D |      1661 | 118
 1779-10-18 |        2 | Rochon de Chabannes  |      1730 |  49
 1779-10-18 |        1 | François-Marie Aroue |      1694 |  85
 1779-10-19 |        2 | Florent Carton dit D |      1661 | 118
 1779-10-19 |        1 | arrangée et versifié |           |    
 1779-10-19 |        1 | Jean-Baptiste Poquel |      1622 | 157
 1779-10-20 |        2 | Florent Carton dit D |      1661 | 118
 1779-10-20 |        1 | Saurin (Bernard-Jose |      1706 |  73
 1779-10-21 |        2 | Du Fresny (Charles)  |      1648 | 131
 1779-10-21 |        1 | Jean-Baptiste Poquel |      1622 | 157
 1779-10-22 |        2 | Florent Carton dit D |      1661 | 118
 1779-10-22 |        1 | Destouches           |      1680 |  99
 1779-10-23 |        2 | Legrand (Marc-Antoin |      1673 | 106
 1779-10-23 |        1 | Corneille (Thomas)   |      1625 | 154
 1779-10-24 |        2 | Sedaine (Michel-Jean |      1719 |  60
 1779-10-24 |        1 | Boursault (Edme)     |      1638 | 141
 1779-10-25 |        2 | Hauteroche (Noël Leb |           |    
 1779-10-25 |        1 | Moreau (Jean-Baptist |           |    
 1779-10-25 |        1 | Jean Racine          |      1639 | 140
 1779-10-26 |        1 | Destouches           |      1680 |  99
 1779-10-26 |        2 | Hauteroche (Noël Leb |           |    
 1779-10-27 |        1 | François-Marie Aroue |      1694 |  85
 1779-10-27 |        2 | Saurin (Bernard-Jose |      1706 |  73
 1779-10-28 |        2 | La Font (Joseph de)  |      1686 |  93
 1779-10-28 |        1 | Du Fresny (Charles)  |      1648 | 131
 1779-10-29 |        2 | Florent Carton dit D |      1661 | 118
 1779-10-29 |        1 | Boissy (Louis de)    |      1694 |  85
 1779-10-30 |        1 | Corneille (Pierre)   |      1606 | 173
 1779-10-30 |        2 | Boissy (Louis de)    |      1694 |  85
 1779-10-31 |        2 | Poinsinet (Antoine-A |      1735 |  44
 1779-10-31 |        1 | Destouches           |      1680 |  99
 1779-11-02 |        2 | Desfontaines (Franço |      1733 |  46
 1779-11-02 |        1 | François-Marie Aroue |      1694 |  85
 1779-11-03 |        1 | Guimond de La Touche |      1723 |  56
 1779-11-03 |        2 | Rochon de Chabannes  |      1730 |  49
 1779-11-04 |        2 | Poisson (Philippe)   |      1682 |  97
 1779-11-04 |        1 | Regnard (Jean-Franço |      1655 | 124
 1779-11-05 |        1 | Marivaux (Pierre de) |      1688 |  91
 1779-11-05 |        2 | Brueys (David-August |      1640 | 139
 1779-11-06 |        1 | Corneille (Pierre)   |      1606 | 173
 1779-11-06 |        2 | La Fontaine (Jean de |      1621 | 158
 1779-11-07 |        2 | Jean-Baptiste Poquel |      1622 | 157
 1779-11-07 |        1 | Beaumarchais (Pierre |      1732 |  47
 1779-11-08 |        1 | François-Marie Aroue |      1694 |  85
 1779-11-08 |        2 | Hauteroche (Noël Leb |           |    
 1779-11-09 |        2 | La Fontaine (Jean de |      1621 | 158
 1779-11-09 |        1 | La Chaussée (Pierre- |      1692 |  87
 1779-11-10 |        2 | Chamfort (Sébastien- |      1741 |  38
 1779-11-10 |        1 | François-Marie Aroue |      1694 |  85
 1779-11-11 |        2 | Desmahis (Joseph-Fra |      1722 |  57
 1779-11-11 |        1 | Jean-Baptiste Poquel |      1622 | 157
 1779-11-12 |        2 | Regnard (Jean-Franço |      1655 | 124
 1779-11-12 |        1 | Regnard (Jean-Franço |      1655 | 124
 1779-11-13 |        1 | Diderot (Denis)      |      1713 |  66
 1779-11-13 |        2 | Legrand (Marc-Antoin |      1673 | 106
 1779-11-14 |        1 | Beaumarchais (Pierre |      1732 |  47
 1779-11-14 |        2 | Jean-Baptiste Poquel |      1622 | 157
 1779-11-15 |        2 | Rochon de Chabannes  |      1730 |  49
 1779-11-15 |        1 | Le Franc de Pompigna |      1709 |  70
 1779-11-16 |        2 | Fagan (Barthélemy-Ch |      1702 |  77
 1779-11-16 |        1 | La Chaussée (Pierre- |      1692 |  87
 1779-11-17 |        2 | Du Fresny (Charles)  |      1648 | 131
 1779-11-17 |        1 | François-Marie Aroue |      1694 |  85
 1779-11-18 |        2 | Brueys (David-August |      1640 | 139
 1779-11-18 |        1 | Destouches           |      1680 |  99
 1779-11-19 |        2 | Florent Carton dit D |      1661 | 118
 1779-11-19 |        1 | Destouches           |      1680 |  99
 1779-11-20 |        2 | Florent Carton dit D |      1661 | 118
 1779-11-20 |        1 | Beaumarchais (Pierre |      1732 |  47
 1779-11-21 |        1 | Beaumarchais (Pierre |      1732 |  47
 1779-11-21 |        2 | Jean-Baptiste Poquel |      1622 | 157
 1779-11-22 |        2 | Lesage (Alain-René)  |      1668 | 111
 1779-11-22 |        1 | Guimond de La Touche |      1723 |  56
 1779-11-23 |        1 | Regnard (Jean-Franço |      1655 | 124
 1779-11-23 |        2 | Du Fresny (Charles)  |      1648 | 131
 1779-11-24 |        1 | Le Mierre (Antoine-M |      1723 |  56
 1779-11-24 |        2 | Chamfort (Sébastien- |      1741 |  38
 1779-11-25 |        2 | Florent Carton dit D |      1661 | 118
 1779-11-25 |        1 | Jean-Baptiste Poquel |      1622 | 157
 1779-11-26 |        2 | Jean-Baptiste Poquel |      1622 | 157
 1779-11-26 |        1 | Regnard (Jean-Franço |      1655 | 124
 1779-11-27 |        2 | Boursault (Edme)     |      1638 | 141
 1779-11-27 |        1 | Brueys (David-August |      1640 | 139
 1779-11-28 |        1 | Lesage (Alain-René)  |      1668 | 111
 1779-11-28 |        2 | Legrand (Marc-Antoin |      1673 | 106
 1779-11-29 |        2 | Jean-Baptiste Poquel |      1622 | 157
 1779-11-29 |        1 | Piron (Alexis)       |      1689 |  90
 1779-11-30 |        2 | Poisson (Philippe)   |      1682 |  97
 1779-11-30 |        3 | Hauteroche (Noël Leb |           |    
 1779-11-30 |        1 | Marivaux (Pierre de) |      1688 |  91
 1779-12-01 |        2 | La Fontaine (Jean de |      1621 | 158
 1779-12-01 |        1 | Dorat (Claude-Joseph |      1734 |  45
 1779-12-02 |        1 | François-Marie Aroue |      1694 |  85
 1779-12-02 |        2 | Du Fresny (Charles)  |      1648 | 131
 1779-12-03 |        1 | Destouches           |      1680 |  99
 1779-12-03 |        2 | Legrand (Marc-Antoin |      1673 | 106
 1779-12-04 |        1 | Dorat (Claude-Joseph |      1734 |  45
 1779-12-04 |        2 | La Font (Joseph de)  |      1686 |  93
 1779-12-05 |        1 | Jean-Baptiste Poquel |      1622 | 157
 1779-12-05 |        2 | Jean-Baptiste Poquel |      1622 | 157
 1779-12-06 |        1 | Dorat (Claude-Joseph |      1734 |  45
 1779-12-06 |        2 | Florent Carton dit D |      1661 | 118
 1779-12-07 |        1 | Regnard (Jean-Franço |      1655 | 124
 1779-12-07 |        2 | Poisson (Philippe)   |      1682 |  97
 1779-12-09 |        2 | Jean-Baptiste Poquel |      1622 | 157
 1779-12-09 |        1 | La Chaussée (Pierre- |      1692 |  87
 1779-12-10 |        2 | Florent Carton dit D |      1661 | 118
 1779-12-10 |        1 | Jean-Baptiste Poquel |      1622 | 157
 1779-12-11 |        2 | Legrand (Marc-Antoin |      1673 | 106
 1779-12-11 |        1 | Dorat (Claude-Joseph |      1734 |  45
 1779-12-12 |        2 | Destouches           |      1680 |  99
 1779-12-12 |        1 | Beaumarchais (Pierre |      1732 |  47
 1779-12-13 |        2 | Florent Carton dit D |      1661 | 118
 1779-12-13 |        1 | Dorat (Claude-Joseph |      1734 |  45
 1779-12-14 |        2 | Jean-Baptiste Poquel |      1622 | 157
 1779-12-14 |        1 | Du Fresny (Charles)  |      1648 | 131
 1779-12-15 |        2 | Chamfort (Sébastien- |      1741 |  38
 1779-12-15 |        1 | Dorat (Claude-Joseph |      1734 |  45
 1779-12-16 |        2 | Florent Carton dit D |      1661 | 118
 1779-12-16 |        1 | Montfleury           |      1639 | 140
 1779-12-17 |        2 | Pont-de-Veyle (Antoi |           |    
 1779-12-17 |        1 | Destouches           |      1680 |  99
 1779-12-18 |        1 | François-Marie Aroue |      1694 |  85
 1779-12-18 |        2 | Hauteroche (Noël Leb |           |    
 1779-12-19 |        1 | Jean-Baptiste Poquel |      1622 | 157
 1779-12-20 |        1 | Piron (Alexis)       |      1689 |  90
 1779-12-20 |        2 | Florent Carton dit D |      1661 | 118
 1779-12-21 |        1 | Corneille (Pierre)   |      1606 | 173
 1779-12-21 |        2 | Poisson (Philippe)   |      1682 |  97
 1779-12-22 |        1 | Boutet de Monvel (Ja |      1745 |  34
 1779-12-22 |        2 | Collé (Charles)      |      1709 |  70
 1779-12-26 |        1 | Jean-Baptiste Poquel |      1622 | 157
 1779-12-27 |        1 | Jean-Baptiste Poquel |      1622 | 157
 1779-12-27 |        2 | Jean-Baptiste Poquel |      1622 | 157
 1779-12-29 |        1 | François-Marie Aroue |      1694 |  85
 1779-12-29 |        2 | Jean-Baptiste Poquel |      1622 | 157
 1779-12-30 |        1 | François-Marie Aroue |      1694 |  85
 1779-12-30 |        2 | Jean-Baptiste Poquel |      1622 | 157
 1779-12-31 |        1 | Regnard (Jean-Franço |      1655 | 124
 1779-12-31 |        2 | Jean-Baptiste Poquel |      1622 | 157
 1780-01-01 |        1 | François-Marie Aroue |      1694 |  86
 1780-01-01 |        2 | Dorvigny             |      1742 |  38
 1780-01-02 |        2 | Florent Carton dit D |      1661 | 119
 1780-01-02 |        1 | Jean-Baptiste Poquel |      1622 | 158
 1780-01-03 |        1 | Corneille (Pierre)   |      1606 | 174
 1780-01-03 |        2 | Dorvigny             |      1742 |  38
 1780-01-04 |        2 | Legrand (Marc-Antoin |      1673 | 107
 1780-01-04 |        1 | Regnard (Jean-Franço |      1655 | 125
 1780-01-05 |        1 | François-Marie Aroue |      1694 |  86
 1780-01-05 |        2 | Dorvigny             |      1742 |  38
 1780-01-06 |        1 | Collé (Charles)      |      1709 |  71
 1780-01-06 |        2 | François-Marie Aroue |      1694 |  86
 1780-01-07 |        1 | Jean-Baptiste Poquel |      1622 | 158
 1780-01-07 |        2 | Hauteroche (Noël Leb |           |    
 1780-01-08 |        1 | Le Mierre (Antoine-M |      1723 |  57
 1780-01-08 |        2 | Marivaux (Pierre de) |      1688 |  92
 1780-01-09 |        1 | Jean-Baptiste Poquel |      1622 | 158
 1780-01-09 |        2 | Destouches           |      1680 | 100
 1780-01-10 |        1 | Diderot (Denis)      |      1713 |  67
 1780-01-10 |        2 | Dorvigny             |      1742 |  38
 1780-01-11 |        2 | Lesage (Alain-René)  |      1668 | 112
 1780-01-11 |        1 | Regnard (Jean-Franço |      1655 | 125
 1780-01-12 |        1 | Corneille (Pierre)   |      1606 | 174
 1780-01-12 |        2 | Dorvigny             |      1742 |  38
 1780-01-13 |        1 | François-Marie Aroue |      1694 |  86
